"player_id","player_name","team_id","team_abbreviation","gp","reb","ast","tov","stl","blk","pf","type","n"
2594,"Kyle Korver",1610612737,"ATL",14,0.573770491803279,0.532786885245902,0.704918032786885,0.811475409836066,0.786885245901639,0.704918032786885,"playoff",61
200768,"Kyle Lowry",1610612761,"TOR",4,0.639344262295082,0.836065573770492,0.0163934426229508,0.721311475409836,0.0983606557377049,0.0163934426229508,"playoff",61
202681,"Kyrie Irving",1610612739,"CLE",13,0.344262295081967,0.770491803278688,0.573770491803279,0.721311475409836,0.688524590163934,0.573770491803279,"playoff",61
200746,"LaMarcus Aldridge",1610612757,"POR",5,0.942622950819672,0.385245901639344,0.155737704918033,0.221311475409836,0.983606557377049,0.155737704918033,"playoff",61
2544,"LeBron James",1610612739,"CLE",20,0.967213114754098,0.967213114754098,0.368852459016393,0.89344262295082,0.786885245901639,0.368852459016393,"playoff",61
2571,"Leandro Barbosa",1610612744,"GSW",21,0.0901639344262295,0.180327868852459,0.934426229508197,0.122950819672131,0.0983606557377049,0.934426229508197,"playoff",61
201188,"Marc Gasol",1610612763,"MEM",11,0.868852459016393,0.80327868852459,0.278688524590164,0.581967213114754,0.918032786885246,0.278688524590164,"playoff",61
201578,"Marreese Speights",1610612744,"GSW",10,0.188524590163934,0.0737704918032787,0.868852459016393,0.221311475409836,0.377049180327869,0.868852459016393,"playoff",61
203521,"Matthew Dellavedova",1610612739,"CLE",20,0.188524590163934,0.614754098360656,0.459016393442623,0.344262295081967,0.0983606557377049,0.459016393442623,"playoff",61
201144,"Mike Conley",1610612763,"MEM",8,0.0655737704918033,0.860655737704918,0.901639344262295,0.811475409836066,0.0983606557377049,0.901639344262295,"playoff",61
202708,"Norris Cole",1610612740,"NOP",4,0.147540983606557,0.385245901639344,0.0573770491803279,0.040983606557377,0.377049180327869,0.0573770491803279,"playoff",61
201600,"Omer Asik",1610612740,"NOP",4,0.737704918032787,0.327868852459016,0.5,0.721311475409836,0.0983606557377049,0.5,"playoff",61
