"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"1152",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,9,51,"Above the Break 3","Left Side Center(LC)","24+ ft.",26,-19,24.25,0,3,849,"Jump",4
"1153",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,36,"Restricted Area","Center(C)","Less Than 8 ft.",3,0,8.55,0,2,924,"Jump",1
"1154",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,8,"Mid-Range","Left Side Center(LC)","16-24 ft.",18,-14.7,16.55,0,2,952,"Jump",3
"1155",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,1,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-16.9,23.65,0,3,959,"Jump",4
"1156",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,2,42,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.6,26.05,1,3,1278,"Jump",4
"1157",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,10,42,"Mid-Range","Left Side Center(LC)","16-24 ft.",19,-13.1,19.05,0,2,1518,"Jump",3
"1158",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,7,32,"Left Corner 3","Left Side(L)","24+ ft.",22,-22.4,4.75,1,3,1708,"Jump",4
"1159",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,11,38,"Mid-Range","Right Side Center(RC)","16-24 ft.",18,13.6,17.15,0,2,2182,"Jump",3
"1160",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,8,48,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,4.75,1,2,2352,"Layup",1
"1161",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,6,30,"Mid-Range","Right Side(R)","16-24 ft.",16,15.2,10.55,1,2,2490,"Jump",3
"1162",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,10,18,"Restricted Area","Center(C)","Less Than 8 ft.",1,-1.5,5.35,0,2,102,"Layup",1
"1163",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,10,6,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.5,4.65,1,2,114,"Layup",1
"1164",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,9,5,"Mid-Range","Center(C)","16-24 ft.",22,0.4,28.05,1,2,175,"Jump",3
"1165",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,6,55,"Above the Break 3","Center(C)","24+ ft.",24,-1.8,29.65,0,3,305,"Jump",4
"1166",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,43,"Above the Break 3","Right Side Center(RC)","24+ ft.",27,16,27.95,1,3,917,"Jump",4
"1167",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,6,11,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-13.9,25.55,1,3,1069,"Jump",4
"1168",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,2,43,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.25,1,2,1277,"Layup",1
"1169",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,0,11,"Restricted Area","Center(C)","Less Than 8 ft.",1,1,3.55,1,2,1429,"Layup",1
"1170",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,6,56,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,16.5,22.85,0,3,1744,"Jump",4
"1171",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,4,25,"Mid-Range","Left Side(L)","16-24 ft.",18,-18.3,5.35,0,2,1895,"Jump",3
"1172",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,11,44,"Mid-Range","Center(C)","16-24 ft.",22,6.2,26.85,0,2,2176,"Jump",3
"1173",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,9,19,"Above the Break 3","Center(C)","24+ ft.",24,6.7,29.05,0,3,2321,"Jump",4
"1174",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,7,57,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.9,5.25,1,2,2403,"Layup",1
"1175",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,3,44,"Restricted Area","Center(C)","Less Than 8 ft.",1,1,4.95,0,2,2656,"Layup",1
"1176",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,0,40,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,2840,"Others",1
"1177",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,10,2,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.7,6.95,0,2,118,"Layup",1
"1178",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,0,"Mid-Range","Left Side(L)","8-16 ft.",10,-9.8,9.45,0,2,240,"Others",2
"1179",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,28,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,272,"Others",1
"1180",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,0,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,300,"Others",1
"1181",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,11,44,"Mid-Range","Left Side(L)","8-16 ft.",14,-12.7,11.55,0,2,736,"Jump",2
"1182",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,9,"Right Corner 3","Right Side(R)","24+ ft.",22,22.6,5.95,1,3,951,"Jump",4
"1183",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,7,39,"Mid-Range","Right Side(R)","8-16 ft.",11,9.9,11.85,1,2,981,"Jump",2
"1184",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,6,30,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.3,7.75,0,2,1050,"Layup",1
"1185",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,0,37,"Above the Break 3","Left Side Center(LC)","24+ ft.",26,-17.9,24.25,0,3,1403,"Jump",4
"1186",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,0,0,"Above the Break 3","Center(C)","24+ ft.",25,-2.9,30.15,0,3,1440,"Jump",4
"1187",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,11,7,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,5.55,1,2,1493,"Layup",1
"1188",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,8,12,"Mid-Range","Right Side(R)","16-24 ft.",17,15.8,13.25,0,2,1668,"Jump",3
"1189",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,4,38,"Mid-Range","Left Side Center(LC)","16-24 ft.",20,-13.8,19.85,1,2,1882,"Jump",3
"1190",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,10,54,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-2.6,10.55,0,2,2226,"Jump",1
"1191",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,10,45,"Above the Break 3","Left Side Center(LC)","24+ ft.",26,-24.5,14.05,0,3,2235,"Jump",4
"1192",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,10,23,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,2257,"Layup",1
"1193",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,8,5,"Restricted Area","Center(C)","Less Than 8 ft.",3,2.6,6.95,0,2,2395,"Jump",1
"1194",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,8,3,"Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.75,0,2,2397,"Others",1
"1195",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,8,1,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.4,4.95,1,2,2399,"Others",1
"1196",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,5,47,"Mid-Range","Left Side(L)","16-24 ft.",20,-18.8,14.15,0,2,2533,"Jump",3
"1197",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,4,7,"Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,6.75,0,2,2633,"Layup",1
"1198",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,2,19,"In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,4.7,11.85,0,2,2741,"Jump",2
"1199",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,1,50,"Restricted Area","Center(C)","Less Than 8 ft.",2,-1.6,6.95,0,2,2770,"Layup",1
"1200",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,0,42,"Mid-Range","Right Side(R)","8-16 ft.",11,10.8,7.55,0,2,2838,"Jump",2
"1201",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,59,"Mid-Range","Right Side(R)","8-16 ft.",14,12.5,12.15,0,2,181,"Jump",2
"1202",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,22,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-3.7,9.95,1,2,278,"Jump",1
"1203",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,5,27,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-4.5,10.05,1,2,393,"Jump",1
"1204",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,0,41,"Mid-Range","Left Side(L)","8-16 ft.",13,-13.8,7.15,1,2,679,"Jump",2
"1205",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,11,19,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-6.2,8.55,1,2,761,"Jump",1
"1206",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,2,21,"Mid-Range","Left Side(L)","8-16 ft.",15,-15.7,6.95,0,2,1299,"Jump",2
"1207",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,0,0,"Above the Break 3","Center(C)","24+ ft.",37,-0.8,42.55,0,3,1440,"Jump",4
"1208",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,11,4,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-9,28.25,1,3,1496,"Jump",4
"1209",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,7,3,"Mid-Range","Left Side(L)","8-16 ft.",13,-13.6,6.35,0,2,1737,"Jump",2
"1210",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,5,59,"Mid-Range","Left Side(L)","8-16 ft.",15,-11.2,15.75,0,2,1801,"Jump",2
"1211",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,1,17,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.35,1,2,2083,"Layup",1
"1212",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,11,1,"Mid-Range","Center(C)","16-24 ft.",18,-2.4,23.65,0,2,2219,"Jump",3
"1213",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,10,56,"Restricted Area","Center(C)","Less Than 8 ft.",1,1,5.85,1,2,2224,"Layup",1
"1214",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,10,7,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.4,6.95,0,2,2273,"Layup",1
"1215",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,6,40,"Restricted Area","Center(C)","Less Than 8 ft.",1,0.1,6.65,1,2,2480,"Layup",1
"1216",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,4,38,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.65,1,2,2602,"Layup",1
"1217",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,42,"Above the Break 3","Left Side Center(LC)","24+ ft.",25,-21.7,18.15,1,3,198,"Jump",4
"1218",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,59,"Restricted Area","Center(C)","Less Than 8 ft.",3,-0.8,8.85,0,2,241,"Jump",1
"1219",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,6,8,"Above the Break 3","Center(C)","24+ ft.",25,6.1,30.25,0,3,352,"Jump",4
"1220",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,5,54,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.35,1,2,366,"Layup",1
"1221",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,5,21,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.05,1,2,399,"Layup",1
"1222",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,10,52,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.3,5.95,0,2,788,"Layup",1
"1223",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,10,30,"Mid-Range","Right Side(R)","8-16 ft.",13,11.6,12.65,0,2,810,"Jump",2
"1224",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,9,12,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,4.25,1,2,888,"Layup",1
"1225",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,7,11,"In The Paint (Non-RA)","Center(C)","8-16 ft.",13,4,18.35,0,2,1009,"Jump",2
"1226",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,7,6,"Mid-Range","Left Side(L)","8-16 ft.",13,-13.6,5.55,0,2,1014,"Jump",2
"1227",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,6,20,"Above the Break 3","Center(C)","24+ ft.",25,-2.9,30.65,0,3,1780,"Jump",4
