"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"944",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,11,20,"Mid-Range","Center(C)","16-24 ft.",17,2.9,22.45,1,2,2200,"Jump",3
"945",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,10,0,"Mid-Range","Center(C)","16-24 ft.",18,-2.4,23.95,1,2,2280,"Jump",3
"946",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,7,42,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.5,5.25,0,2,2418,"Layup",1
"947",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,6,56,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.1,4.75,0,2,2464,"Layup",1
"948",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,6,0,"Mid-Range","Center(C)","16-24 ft.",19,-2.9,24.75,0,2,2520,"Jump",3
"949",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,3,36,"In The Paint (Non-RA)","Right Side(R)","8-16 ft.",15,7.7,18.45,1,2,2664,"Jump",2
"950",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,2,35,"Above the Break 3","Right Side Center(RC)","24+ ft.",26,17.4,24.65,1,3,2725,"Jump",4
"951",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,2,4,"In The Paint (Non-RA)","Center(C)","8-16 ft.",12,3.7,17.05,0,2,2756,"Jump",2
"952",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,9,14,"Mid-Range","Right Side(R)","16-24 ft.",20,17.3,17.05,1,2,166,"Jump",3
"953",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,8,8,"Mid-Range","Left Side Center(LC)","16-24 ft.",20,-16.3,18.35,1,2,232,"Jump",3
"954",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,7,5,"Restricted Area","Center(C)","Less Than 8 ft.",1,1,4.25,1,2,295,"Layup",1
"955",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,6,40,"Mid-Range","Right Side(R)","16-24 ft.",17,16.6,9.65,0,2,320,"Jump",3
"956",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,5,59,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-19.8,19.75,0,3,361,"Jump",4
"957",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,7,16,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-5.6,9.65,0,2,1004,"Jump",1
"958",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,6,38,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,13.8,25.35,0,3,1042,"Jump",4
"959",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,2,26,"Mid-Range","Right Side(R)","16-24 ft.",18,14.9,15.75,1,2,1294,"Jump",3
"960",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,1,31,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.4,6.45,0,2,1349,"Layup",1
"961",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,9,2,"Right Corner 3","Right Side(R)","24+ ft.",22,22.3,6.45,0,3,1618,"Jump",4
