"","game_id","player_id","player_name","team_id","team_name","period","shot_distance","loc_x","loc_y","shot_made_numeric"
"107","0041400313","2772","Trevor Ariza","1610612745","Houston Rockets","4",1,1.3,5.25,0
"108","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","1",24,-19.4,19.45,0
"109","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","1",0,0,5.35,1
"110","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","1",24,-24,4.75,1
"111","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","2",23,-23.1,8.35,0
"112","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","2",24,14.7,25.05,0
"113","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","2",20,11.4,22.55,0
"114","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","2",23,23.1,5.65,1
"115","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","3",24,-5.6,29.35,1
"116","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","4",25,18.1,23.55,0
"117","0041400314","2772","Trevor Ariza","1610612745","Houston Rockets","4",0,0,5.35,1
"118","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","1",25,10,28.85,1
"119","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","2",1,0.2,6.45,1
"120","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","2",16,14,13.55,1
"121","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","3",2,1,7.25,1
"122","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","3",0,0,5.35,0
"123","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","3",26,-20.4,21.75,0
"124","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","3",15,-0.8,20.95,0
"125","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","4",26,18.5,23.95,0
"126","0041400315","2772","Trevor Ariza","1610612745","Houston Rockets","4",0,-0.8,5.55,1
"127","0041400141","201600","Omer Asik","1610612740","New Orleans Pelicans","1",1,0.4,6.35,0
"128","0041400142","201600","Omer Asik","1610612740","New Orleans Pelicans","1",1,1.3,6.75,0
"129","0041400142","201600","Omer Asik","1610612740","New Orleans Pelicans","3",0,0,5.35,1
"130","0041400142","201600","Omer Asik","1610612740","New Orleans Pelicans","3",1,0,6.65,0
"131","0041400143","201600","Omer Asik","1610612740","New Orleans Pelicans","1",2,-1.9,6.15,0
"132","0041400143","201600","Omer Asik","1610612740","New Orleans Pelicans","3",1,1.5,6.45,0
"133","0041400144","201600","Omer Asik","1610612740","New Orleans Pelicans","1",3,2.6,6.75,1
"134","0041400144","201600","Omer Asik","1610612740","New Orleans Pelicans","1",1,1.3,6.15,0
"135","0041400144","201600","Omer Asik","1610612740","New Orleans Pelicans","2",3,3.2,6.15,0
"136","0041400144","201600","Omer Asik","1610612740","New Orleans Pelicans","3",2,1.7,6.35,0
"137","0041400141","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",5,-3.7,8.85,0
"138","0041400141","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",1,-0.8,6.45,0
"139","0041400141","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",2,0,7.45,0
"140","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",9,-8.9,7.55,0
"141","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",0,0.2,5.85,1
"142","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,1.8,7.15,1
"143","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",4,0,9.45,1
"144","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,0.9,7.45,0
"145","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,1.2,6.95,1
"146","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",9,-8.9,7.45,1
"147","0041400142","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",27,-1.9,32.45,0
"148","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",26,17.1,25.35,0
"149","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",24,-19.9,19.55,0
"150","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",3,0.7,8.25,0
"151","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",2,-1.9,5.95,1
"152","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",20,-20.9,5.25,1
"153","0041400143","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",6,-6.4,7.15,0
"154","0041400144","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,-2.3,5.85,1
"155","0041400144","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",1,1.5,5.65,1
"156","0041400144","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",1,-1.5,5.25,0
"157","0041400144","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",15,-13.6,13.05,0
"158","0041400144","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",3,2.1,8.35,1
"159","0041400221","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",1,-0.5,6.35,1
"160","0041400221","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",22,22.6,7.75,1
"161","0041400221","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",21,-12,22.75,0
"162","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",2,-0.7,7.15,0
"163","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",13,-13.8,6.65,1
