"","person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","name"
"168",201980,"Green, Danny","Danny Green",TRUE,2009,2015,"daniel_green",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Danny Green"
"169",203110,"Green, Draymond","Draymond Green",TRUE,2012,2015,"draymond_green",1610612744,"Golden State","Warriors","GSW","warriors","Y","Draymond Green"
"170",203475,"Green, Erick","Erick Green",FALSE,2014,2015,"erick_green",0,"","","","","Y","Erick Green"
"171",101123,"Green, Gerald","Gerald Green",TRUE,2005,2015,"gerald_green",1610612748,"Miami","Heat","MIA","heat","Y","Gerald Green"
"172",203210,"Green, JaMychal","JaMychal Green",TRUE,2014,2015,"jamychal_green",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","JaMychal Green"
"173",201145,"Green, Jeff","Jeff Green",TRUE,2007,2015,"jeff_green",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Jeff Green"
"174",201933,"Griffin, Blake","Blake Griffin",TRUE,2009,2015,"blake_griffin",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Blake Griffin"
"175",203268,"Gutierrez, Jorge","Jorge Gutierrez",TRUE,2013,2015,"jorge_gutierrez",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Jorge Gutierrez"
"176",203798,"Hairston, PJ","PJ Hairston",TRUE,2014,2015,"pj_hairston",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","PJ Hairston"
"177",202706,"Hamilton, Jordan","Jordan Hamilton",TRUE,2011,2015,"jordan_hamilton",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","Jordan Hamilton"
"178",201946,"Hansbrough, Tyler","Tyler Hansbrough",TRUE,2009,2015,"tyler_hansbrough",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Tyler Hansbrough"
"179",203501,"Hardaway Jr., Tim","Tim Hardaway Jr.",TRUE,2013,2015,"timothy_hardaway",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Tim Hardaway Jr."
"180",201935,"Harden, James","James Harden",TRUE,2009,2015,"james_harden",1610612745,"Houston","Rockets","HOU","rockets","Y","James Harden"
"181",203090,"Harkless, Maurice","Maurice Harkless",TRUE,2012,2015,"maurice_harkless",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Maurice Harkless"
"182",202712,"Harper, Justin","Justin Harper",FALSE,2011,2015,"justin_harper",0,"","","","","Y","Justin Harper"
"183",1626149,"Harrell, Montrezl","Montrezl Harrell",TRUE,2015,2015,"montrezl_harrell",1610612745,"Houston","Rockets","HOU","rockets","Y","Montrezl Harrell"
"184",2734,"Harris, Devin","Devin Harris",TRUE,2004,2015,"devin_harris",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Devin Harris"
"185",203914,"Harris, Gary","Gary Harris",TRUE,2014,2015,"gary_harris",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Gary Harris"
"186",203925,"Harris, Joe","Joe Harris",FALSE,2014,2015,"joe_harris",0,"","","","","Y","Joe Harris"
"187",202699,"Harris, Tobias","Tobias Harris",TRUE,2011,2015,"tobias_harris",1610612765,"Detroit","Pistons","DET","pistons","Y","Tobias Harris"
"188",1626151,"Harrison, Aaron","Aaron Harrison",TRUE,2015,2015,"aaron_harrison",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Aaron Harrison"
"189",2617,"Haslem, Udonis","Udonis Haslem",TRUE,2003,2015,"udonis_haslem",1610612748,"Miami","Heat","MIA","heat","Y","Udonis Haslem"
"190",201150,"Hawes, Spencer","Spencer Hawes",TRUE,2007,2015,"spencer_hawes",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Spencer Hawes"
"191",101236,"Hayes, Charles","Charles Hayes",FALSE,2005,2015,"chuck_hayes",0,"","","","","Y","Charles Hayes"
"192",202330,"Hayward, Gordon","Gordon Hayward",TRUE,2010,2015,"gordon_hayward",1610612762,"Utah","Jazz","UTA","jazz","Y","Gordon Hayward"
"193",201945,"Henderson, Gerald","Gerald Henderson",TRUE,2009,2015,"gerald_henderson",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Gerald Henderson"
"194",203089,"Henson, John","John Henson",TRUE,2012,2015,"john_henson",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","John Henson"
"195",1626209,"Hezonja, Mario","Mario Hezonja",TRUE,2015,2015,"mario_hezonja",1610612753,"Orlando","Magic","ORL","magic","Y","Mario Hezonja"
"196",201579,"Hibbert, Roy","Roy Hibbert",TRUE,2008,2015,"roy_hibbert",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Roy Hibbert"
"197",201581,"Hickson, JJ","JJ Hickson",TRUE,2008,2015,"jj_hickson",1610612764,"Washington","Wizards","WAS","wizards","Y","JJ Hickson"
"198",2403,"Nene","Nene",TRUE,2002,2015,"nene",1610612764,"Washington","Wizards","WAS","wizards","Y","Nene"
"199",201588,"Hill, George","George Hill",TRUE,2008,2015,"george_hill",1610612754,"Indiana","Pacers","IND","pacers","Y","George Hill"
"200",201941,"Hill, Jordan","Jordan Hill",TRUE,2009,2015,"jordan_hill",1610612754,"Indiana","Pacers","IND","pacers","Y","Jordan Hill"
"201",203524,"Hill, Solomon","Solomon Hill",TRUE,2013,2015,"solomon_hill",1610612754,"Indiana","Pacers","IND","pacers","Y","Solomon Hill"
"202",1626199,"Hilliard, Darrun","Darrun Hilliard",TRUE,2015,2015,"darrun_hilliard",1610612765,"Detroit","Pistons","DET","pistons","Y","Darrun Hilliard"
"203",2550,"Hinrich, Kirk","Kirk Hinrich",TRUE,2003,2015,"kirk_hinrich",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Kirk Hinrich"
"204",201950,"Holiday, Jrue","Jrue Holiday",TRUE,2009,2015,"jrue_holiday",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","Jrue Holiday"
"205",203200,"Holiday, Justin","Justin Holiday",TRUE,2012,2015,"justin_holiday",1610612741,"Chicago","Bulls","CHI","bulls","Y","Justin Holiday"
"206",200797,"Hollins, Ryan","Ryan Hollins",TRUE,2006,2015,"ryan_hollins",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Ryan Hollins"
"207",1626178,"Hollis-Jefferson, Rondae","Rondae Hollis-Jefferson",TRUE,2015,2015,"rondae_hollis-jefferson",1610612751,"Brooklyn","Nets","BKN","nets","Y","Rondae Hollis-Jefferson"
"208",1626158,"Holmes, Richaun","Richaun Holmes",TRUE,2015,2015,"richaun_holmes",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Richaun Holmes"
"209",203918,"Hood, Rodney","Rodney Hood",TRUE,2014,2015,"rodney_hood",1610612762,"Utah","Jazz","UTA","jazz","Y","Rodney Hood"
"210",201143,"Horford, Al","Al Horford",TRUE,2007,2015,"al_horford",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Al Horford"
"211",2730,"Howard, Dwight","Dwight Howard",TRUE,2004,2015,"dwight_howard",1610612745,"Houston","Rockets","HOU","rockets","Y","Dwight Howard"
"212",1626273,"Huertas, Marcelo","Marcelo Huertas",TRUE,2015,2015,"marcelo_huertas",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Marcelo Huertas"
"213",203962,"Huestis, Josh","Josh Huestis",TRUE,2015,2015,"josh_huestis",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Josh Huestis"
"214",2743,"Humphries, Kris","Kris Humphries",TRUE,2004,2015,"kris_humphries",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Kris Humphries"
"215",1626154,"Hunter, RJ","RJ Hunter",TRUE,2015,2015,"rj_hunter",1610612738,"Boston","Celtics","BOS","celtics","Y","RJ Hunter"
"216",201586,"Ibaka, Serge","Serge Ibaka",TRUE,2009,2015,"serge_ibaka",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Serge Ibaka"
"217",2738,"Iguodala, Andre","Andre Iguodala",TRUE,2004,2015,"andre_iguodala",1610612744,"Golden State","Warriors","GSW","warriors","Y","Andre Iguodala"
"218",101141,"Ilyasova, Ersan","Ersan Ilyasova",TRUE,2006,2015,"ersan_ilyasova",1610612753,"Orlando","Magic","ORL","magic","Y","Ersan Ilyasova"
"219",204060,"Ingles, Joe","Joe Ingles",TRUE,2014,2015,"joe_ingles",1610612762,"Utah","Jazz","UTA","jazz","Y","Joe Ingles"
"220",203996,"Inglis, Damien","Damien Inglis",TRUE,2014,2015,"damien_inglis",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Damien Inglis"
"221",202681,"Irving, Kyrie","Kyrie Irving",TRUE,2011,2015,"kyrie_irving",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Kyrie Irving"
"222",101127,"Jack, Jarrett","Jarrett Jack",TRUE,2005,2015,"jarrett_jack",1610612751,"Brooklyn","Nets","BKN","nets","Y","Jarrett Jack"
"223",202704,"Jackson, Reggie","Reggie Jackson",TRUE,2011,2015,"reggie_jackson",1610612765,"Detroit","Pistons","DET","pistons","Y","Reggie Jackson"
"224",2544,"James, LeBron","LeBron James",TRUE,2003,2015,"lebron_james",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","LeBron James"
"225",2744,"Jefferson, Al","Al Jefferson",TRUE,2004,2015,"al_jefferson",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Al Jefferson"
"226",203928,"Jefferson, Cory","Cory Jefferson",FALSE,2014,2015,"cory_jefferson",0,"","","","","Y","Cory Jefferson"
"227",2210,"Jefferson, Richard","Richard Jefferson",TRUE,2001,2015,"richard_jefferson",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Richard Jefferson"
"228",203098,"Jenkins, John","John Jenkins",TRUE,2012,2015,"john_jenkins",1610612756,"Phoenix","Suns","PHX","suns","Y","John Jenkins"
"229",201943,"Jennings, Brandon","Brandon Jennings",TRUE,2009,2015,"brandon_jennings",1610612753,"Orlando","Magic","ORL","magic","Y","Brandon Jennings"
"230",201973,"Jerebko, Jonas","Jonas Jerebko",TRUE,2009,2015,"jonas_jerebko",1610612738,"Boston","Celtics","BOS","celtics","Y","Jonas Jerebko"
"231",101161,"Johnson, Amir","Amir Johnson",TRUE,2005,2015,"amir_johnson",1610612738,"Boston","Celtics","BOS","celtics","Y","Amir Johnson"
"232",203187,"Johnson, Chris","Chris Johnson",TRUE,2012,2015,"christapher_johnson",1610612762,"Utah","Jazz","UTA","jazz","Y","Chris Johnson"
"233",201949,"Johnson, James","James Johnson",TRUE,2009,2015,"james_johnson",1610612761,"Toronto","Raptors","TOR","raptors","Y","James Johnson"
"234",2207,"Johnson, Joe","Joe Johnson",TRUE,2001,2015,"joe_johnson",1610612748,"Miami","Heat","MIA","heat","Y","Joe Johnson"
"235",203111,"Johnson, Orlando","Orlando Johnson",FALSE,2012,2015,"orlando_johnson",0,"","","","","Y","Orlando Johnson"
"236",1626169,"Johnson, Stanley","Stanley Johnson",TRUE,2015,2015,"stanley_johnson",1610612765,"Detroit","Pistons","DET","pistons","Y","Stanley Johnson"
"237",204020,"Johnson, Tyler","Tyler Johnson",TRUE,2014,2015,"tyler_johnson",1610612748,"Miami","Heat","MIA","heat","Y","Tyler Johnson"
"238",202325,"Johnson, Wesley","Wesley Johnson",TRUE,2010,2015,"wesley_johnson",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Wesley Johnson"
"239",203999,"Jokic, Nikola","Nikola Jokic",TRUE,2015,2015,"nikola_jokic",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Nikola Jokic"
"240",2592,"Jones, James","James Jones",TRUE,2003,2015,"james_jones",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","James Jones"
"241",203093,"Jones, Terrence","Terrence Jones",TRUE,2012,2015,"terrence_jones",1610612745,"Houston","Rockets","HOU","rockets","Y","Terrence Jones"
"242",1626145,"Jones, Tyus","Tyus Jones",TRUE,2015,2015,"tyus_jones",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Tyus Jones"
"243",201599,"Jordan, DeAndre","DeAndre Jordan",TRUE,2008,2015,"deandre_jordan",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","DeAndre Jordan"
"244",202709,"Joseph, Cory","Cory Joseph",TRUE,2011,2015,"cory_joseph",1610612761,"Toronto","Raptors","TOR","raptors","Y","Cory Joseph"
"245",2549,"Kaman, Chris","Chris Kaman",TRUE,2003,2015,"chris_kaman",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Chris Kaman"
"246",1626163,"Kaminsky, Frank","Frank Kaminsky",TRUE,2015,2015,"frank_kaminsky",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Frank Kaminsky"
"247",202683,"Kanter, Enes","Enes Kanter",TRUE,2011,2015,"enes_kanter",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Enes Kanter"
"248",203508,"Karasev, Sergey","Sergey Karasev",TRUE,2013,2015,"sergey_karasev",1610612751,"Brooklyn","Nets","BKN","nets","Y","Sergey Karasev"
"249",201619,"Kaun, Sasha","Sasha Kaun",TRUE,2015,2015,"sasha_kaun",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Sasha Kaun"
"250",203527,"Kelly, Ryan","Ryan Kelly",TRUE,2013,2015,"ryan_kelly",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Ryan Kelly"
"251",203077,"Kidd-Gilchrist, Michael","Michael Kidd-Gilchrist",TRUE,2012,2015,"michael_kidd-gilchrist",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Michael Kidd-Gilchrist"
"252",203930,"Kilpatrick, Sean","Sean Kilpatrick",TRUE,2014,2015,"sean_kilpatrick",1610612751,"Brooklyn","Nets","BKN","nets","Y","Sean Kilpatrick"
"253",202688,"Knight, Brandon","Brandon Knight",TRUE,2011,2015,"brandon_knight",1610612756,"Phoenix","Suns","PHX","suns","Y","Brandon Knight"
"254",2594,"Korver, Kyle","Kyle Korver",TRUE,2003,2015,"kyle_korver",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Kyle Korver"
"255",201585,"Koufos, Kosta","Kosta Koufos",TRUE,2008,2015,"kosta_koufos",1610612758,"Sacramento","Kings","SAC","kings","Y","Kosta Koufos"
"256",203897,"LaVine, Zach","Zach LaVine",TRUE,2014,2015,"zach_lavine",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Zach LaVine"
"257",203087,"Lamb, Jeremy","Jeremy Lamb",TRUE,2012,2015,"jeremy_lamb",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Jeremy Lamb"
"258",201171,"Landry, Carl","Carl Landry",TRUE,2007,2015,"carl_landry",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Carl Landry"
"259",203499,"Larkin, Shane","Shane Larkin",TRUE,2013,2015,"shane_larkin",1610612751,"Brooklyn","Nets","BKN","nets","Y","Shane Larkin"
"260",203530,"Lauvergne, Joffrey","Joffrey Lauvergne",TRUE,2014,2015,"joffrey_lauvergne",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Joffrey Lauvergne"
"261",201951,"Lawson, Ty","Ty Lawson",TRUE,2009,2015,"ty_lawson",1610612754,"Indiana","Pacers","IND","pacers","Y","Ty Lawson"
"262",201584,"Lee, Courtney","Courtney Lee",TRUE,2008,2015,"courtney_lee",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Courtney Lee"
"263",101135,"Lee, David","David Lee",TRUE,2005,2015,"david_lee",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","David Lee"
"264",203458,"Len, Alex","Alex Len",TRUE,2013,2015,"alex_len",1610612756,"Phoenix","Suns","PHX","suns","Y","Alex Len"
"265",202695,"Leonard, Kawhi","Kawhi Leonard",TRUE,2011,2015,"kawhi_leonard",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Kawhi Leonard"
"266",203086,"Leonard, Meyers","Meyers Leonard",TRUE,2012,2015,"meyers_leonard",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Meyers Leonard"
"267",202720,"Leuer, Jon","Jon Leuer",TRUE,2011,2015,"jon_leuer",1610612756,"Phoenix","Suns","PHX","suns","Y","Jon Leuer"
"268",203081,"Lillard, Damian","Damian Lillard",TRUE,2012,2015,"damian_lillard",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Damian Lillard"
"269",202391,"Lin, Jeremy","Jeremy Lin",TRUE,2010,2015,"jeremy_lin",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Jeremy Lin"
"270",2733,"Livingston, Shaun","Shaun Livingston",TRUE,2004,2015,"shaun_livingston",1610612744,"Golden State","Warriors","GSW","warriors","Y","Shaun Livingston"
"271",1626172,"Looney, Kevon","Kevon Looney",TRUE,2015,2015,"kevon_looney",1610612744,"Golden State","Warriors","GSW","warriors","Y","Kevon Looney"
"272",201572,"Lopez, Brook","Brook Lopez",TRUE,2008,2015,"brook_lopez",1610612751,"Brooklyn","Nets","BKN","nets","Y","Brook Lopez"
"273",201577,"Lopez, Robin","Robin Lopez",TRUE,2008,2015,"robin_lopez",1610612752,"New York","Knicks","NYK","knicks","Y","Robin Lopez"
"274",201567,"Love, Kevin","Kevin Love",TRUE,2008,2015,"kevin_love",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Kevin Love"
"275",200768,"Lowry, Kyle","Kyle Lowry",TRUE,2006,2015,"kyle_lowry",1610612761,"Toronto","Raptors","TOR","raptors","Y","Kyle Lowry"
"276",1626168,"Lyles, Trey","Trey Lyles",TRUE,2015,2015,"trey_lyles",1610612762,"Utah","Jazz","UTA","jazz","Y","Trey Lyles"
"277",202714,"Mack, Shelvin","Shelvin Mack",TRUE,2011,2015,"shelvin_mack",1610612762,"Utah","Jazz","UTA","jazz","Y","Shelvin Mack"
"278",101133,"Mahinmi, Ian","Ian Mahinmi",TRUE,2007,2015,"ian_mahinmi",1610612754,"Indiana","Pacers","IND","pacers","Y","Ian Mahinmi"
"279",203906,"Marble, Devyn","Devyn Marble",TRUE,2014,2015,"devyn_marble",1610612753,"Orlando","Magic","ORL","magic","Y","Devyn Marble"
"280",1626246,"Marjanovic, Boban","Boban Marjanovic",TRUE,2015,2015,"boban_marjanovic",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Boban Marjanovic"
"281",203088,"Marshall, Kendall","Kendall Marshall",TRUE,2012,2015,"kendall_marshall",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Kendall Marshall"
"282",1626185,"Martin, Jarell","Jarell Martin",TRUE,2015,2015,"jarell_martin",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Jarell Martin"
"283",2755,"Martin, Kevin","Kevin Martin",TRUE,2004,2015,"kevin_martin",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Kevin Martin"
"284",202083,"Matthews, Wesley","Wesley Matthews",TRUE,2009,2015,"wesley_matthews",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Wesley Matthews"
"285",201564,"Mayo, O.J.","O.J. Mayo",TRUE,2008,2015,"oj_mayo",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","O.J. Mayo"
"286",201601,"Mbah a Moute, Luc","Luc Mbah a Moute",TRUE,2008,2015,"luc_mbah_a_moute",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Luc Mbah a Moute"
"287",203949,"McAdoo, James Michael","James Michael McAdoo",TRUE,2014,2015,"james_michael_mcadoo",1610612744,"Golden State","Warriors","GSW","warriors","Y","James Michael McAdoo"
"288",203492,"McCallum, Ray","Ray McCallum",TRUE,2013,2015,"ray_mccallum",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Ray McCallum"
"289",203468,"McCollum, CJ","CJ McCollum",TRUE,2013,2015,"cj_mccollum",1610612757,"Portland","Trail Blazers","POR","blazers","Y","CJ McCollum"
"290",204456,"McConnell, TJ","TJ McConnell",TRUE,2015,2015,"tj_mcconnell",1610612755,"Philadelphia","76ers","PHI","sixers","Y","TJ McConnell"
"291",1626191,"McCullough, Chris","Chris McCullough",TRUE,2015,2015,"chris_mccullough",1610612751,"Brooklyn","Nets","BKN","nets","Y","Chris McCullough"
"292",203909,"McDaniels, KJ","KJ McDaniels",TRUE,2014,2015,"kj_mcdaniels",1610612745,"Houston","Rockets","HOU","rockets","Y","KJ McDaniels"
"293",203926,"McDermott, Doug","Doug McDermott",TRUE,2014,2015,"doug_mcdermott",1610612741,"Chicago","Bulls","CHI","bulls","Y","Doug McDermott"
"294",203956,"McGary, Mitch","Mitch McGary",TRUE,2014,2015,"mitch_mcgary",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Mitch McGary"
"295",201580,"McGee, JaVale","JaVale McGee",TRUE,2008,2015,"javale_mcgee",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","JaVale McGee"
"296",203463,"McLemore, Ben","Ben McLemore",TRUE,2013,2015,"ben_mclemore",1610612758,"Sacramento","Kings","SAC","kings","Y","Ben McLemore"
"297",203895,"McRae, Jordan","Jordan McRae",TRUE,2015,2015,"jordan_mcrae",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Jordan McRae"
"298",201177,"McRoberts, Josh","Josh McRoberts",TRUE,2007,2015,"josh_mcroberts",1610612748,"Miami","Heat","MIA","heat","Y","Josh McRoberts"
"299",201975,"Meeks, Jodie","Jodie Meeks",TRUE,2009,2015,"jodie_meeks",1610612765,"Detroit","Pistons","DET","pistons","Y","Jodie Meeks"
"300",1626257,"Mejri, Salah","Salah Mejri",TRUE,2015,2015,"salah_mejri",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Salah Mejri"
"301",1626175,"Mickey, Jordan","Jordan Mickey",TRUE,2015,2015,"jordan_mickey",1610612738,"Boston","Celtics","BOS","celtics","Y","Jordan Mickey"
"302",203114,"Middleton, Khris","Khris Middleton",TRUE,2012,2015,"khris_middleton",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Khris Middleton"
"303",101139,"Miles, CJ","CJ Miles",TRUE,2005,2015,"cj_miles",1610612754,"Indiana","Pacers","IND","pacers","Y","CJ Miles"
"304",1889,"Miller, Andre","Andre Miller",TRUE,1999,2015,"andre_miller",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Andre Miller"
"305",2034,"Miller, Mike","Mike Miller",TRUE,2000,2015,"mike_miller",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Mike Miller"
"306",201988,"Mills, Patty","Patty Mills",TRUE,2009,2015,"patrick_mills",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Patty Mills"
"307",202407,"Millsap, Elijah","Elijah Millsap",FALSE,2014,2015,"elijah_millsap",0,"","","","","Y","Elijah Millsap"
"308",200794,"Millsap, Paul","Paul Millsap",TRUE,2006,2015,"paul_millsap",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Paul Millsap"
"309",202703,"Mirotic, Nikola","Nikola Mirotic",TRUE,2014,2015,"nikola_mirotic",1610612741,"Chicago","Bulls","CHI","bulls","Y","Nikola Mirotic"
"310",1737,"Mohammed, Nazr","Nazr Mohammed",TRUE,1998,2015,"nazr_mohammed",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Nazr Mohammed"
"311",202328,"Monroe, Greg","Greg Monroe",TRUE,2010,2015,"greg_monroe",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Greg Monroe"
"312",1626242,"Montero, Luis","Luis Montero",TRUE,2015,2015,"luis_montero",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Luis Montero"
"313",202734,"Moore, E'Twaun","E'Twaun Moore",TRUE,2011,2015,"etwaun_moore",1610612741,"Chicago","Bulls","CHI","bulls","Y","E'Twaun Moore"
"314",203961,"Moreland, Eric","Eric Moreland",TRUE,2014,2015,"eric_moreland",1610612758,"Sacramento","Kings","SAC","kings","Y","Eric Moreland"
"315",202694,"Morris, Marcus","Marcus Morris",TRUE,2011,2015,"marcus_morris",1610612765,"Detroit","Pistons","DET","pistons","Y","Marcus Morris"
"316",202693,"Morris, Markieff","Markieff Morris",TRUE,2011,2015,"markieff_morris",1610612764,"Washington","Wizards","WAS","wizards","Y","Markieff Morris"
"317",201627,"Morrow, Anthony","Anthony Morrow",TRUE,2008,2015,"anthony_morrow",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Anthony Morrow"
"318",202700,"Motiejunas, Donatas","Donatas Motiejunas",TRUE,2012,2015,"donatas_motiejunas",1610612745,"Houston","Rockets","HOU","rockets","Y","Donatas Motiejunas"
"319",202389,"Mozgov, Timofey","Timofey Mozgov",TRUE,2010,2015,"timofey_mozgov",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Timofey Mozgov"
"320",1626144,"Mudiay, Emmanuel","Emmanuel Mudiay",TRUE,2015,2015,"emmanuel_mudiay",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Emmanuel Mudiay"
"321",203498,"Muhammad, Shabazz","Shabazz Muhammad",TRUE,2013,2015,"shabazz_muhammad",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Shabazz Muhammad"
"322",204098,"Munford, Xavier","Xavier Munford",TRUE,2015,2015,"xavier_munford",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Xavier Munford"
"323",203488,"Muscala, Mike","Mike Muscala",TRUE,2013,2015,"mike_muscala",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Mike Muscala"
"324",1626204,"Nance Jr., Larry","Larry Nance Jr.",TRUE,2015,2015,"larry_nance",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Larry Nance Jr."
"325",203894,"Napier, Shabazz","Shabazz Napier",TRUE,2014,2015,"shabazz_napier",1610612753,"Orlando","Magic","ORL","magic","Y","Shabazz Napier"
"326",202390,"Neal, Gary","Gary Neal",FALSE,2010,2015,"gary_neal",0,"","","","","Y","Gary Neal"
"327",2749,"Nelson, Jameer","Jameer Nelson",TRUE,2004,2015,"jameer_nelson",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Jameer Nelson"
"328",203526,"Neto, Raul","Raul Neto",TRUE,2015,2015,"raulzinho_neto",1610612762,"Utah","Jazz","UTA","jazz","Y","Raul Neto"
"329",203094,"Nicholson, Andrew","Andrew Nicholson",TRUE,2012,2015,"andrew_nicholson",1610612753,"Orlando","Magic","ORL","magic","Y","Andrew Nicholson"
"330",201149,"Noah, Joakim","Joakim Noah",TRUE,2007,2015,"joakim_noah",1610612741,"Chicago","Bulls","CHI","bulls","Y","Joakim Noah"
"331",203457,"Noel, Nerlens","Nerlens Noel",TRUE,2013,2015,"nerlens_noel",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Nerlens Noel"
"332",203512,"Nogueira, Lucas","Lucas Nogueira",TRUE,2014,2015,"lucas_nogueira",1610612761,"Toronto","Raptors","TOR","raptors","Y","Lucas Nogueira"
"333",200779,"Novak, Steve","Steve Novak",TRUE,2006,2015,"steve_novak",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Steve Novak"
"334",1717,"Nowitzki, Dirk","Dirk Nowitzki",TRUE,1998,2015,"dirk_nowitzki",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Dirk Nowitzki"
"335",203994,"Nurkic, Jusuf","Jusuf Nurkic",TRUE,2014,2015,"jusuf_nurkic",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Jusuf Nurkic"
"336",1626266,"O'Brien, J.J.","J.J. O'Brien",FALSE,2015,2015,"jj_obrien",0,"","","","","Y","J.J. O'Brien"
"337",203948,"O'Bryant, Johnny","Johnny O'Bryant",TRUE,2014,2015,"johnny_obryant",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Johnny O'Bryant"
"338",203124,"O'Quinn, Kyle","Kyle O'Quinn",TRUE,2012,2015,"kyle_oquinn",1610612752,"New York","Knicks","NYK","knicks","Y","Kyle O'Quinn"
